page,url,creation_date,author,title,keywords,verdict
99,https://www.reuters.com/article/factcheck-bernie-uvalde/fact-check-an-elementary-school-teacher-named-bernie-gores-did-not-die-at-the-uvalde-shooting-idUSL1N2XN25M,2022-05-31 19:00:03,Reuters Fact Check,Fact Check-An elementary school teacher named ‘Bernie Gores’ did not die at the Uvalde shooting,"FACTCHECK,BERNIE/UVALDE",FALSE
99,https://www.reuters.com/article/factcheck-orourke-tweet/fact-check-beto-orourke-did-not-tweet-calling-for-a-ban-on-all-gun-ownership-idUSL1N2XN21S,2022-05-31 18:16:23,Reuters Fact Check,Fact Check-Beto O’Rourke did not tweet calling for a ban on all gun ownership,"FACTCHECK,OROURKE/TWEET",Altered
99,https://www.reuters.com/article/factcheck-pfizer-video/fact-check-edited-video-cuts-pfizer-ceos-comments-at-world-economic-forum-idUSL1N2XN1LK,2022-05-31 15:27:07,Reuters Fact Check,Fact Check-Edited video cuts Pfizer CEO’s comments at World Economic Forum,"FACTCHECK,PFIZER/VIDEO",Altered
99,https://www.reuters.com/article/factcheck-ukraine-pilot/fact-check-ukraines-first-female-fighter-pilot-misidentified-in-content-online-idUSL1N2XN1I0,2022-05-31 14:47:49,Reuters Fact Check,Fact Check-Ukraine’s first female fighter pilot misidentified in content online,"FACTCHECK,UKRAINE/PILOT,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",FALSE
99,https://www.reuters.com/article/factcheck-study-antibodies/fact-check-pre-print-study-did-not-find-covid-19-vaccines-hurt-long-term-immunity-to-covid-19-after-infection-idUSL1N2XN1HO,2022-05-31 14:44:30,Reuters Fact Check,Fact Check-Pre-print study did not find COVID-19 vaccines ‘hurt long-term immunity’ to COVID-19 after infection,"FACTCHECK,STUDY/ANTIBODIES",Missing context
99,https://www.reuters.com/article/factcheck-texasshooter-uscitizen/fact-check-texas-shooter-was-a-u-s-citizen-according-to-texas-governor-idUSL2N2XJ1MN,2022-05-27 19:09:29,Reuters Fact Check,"Fact Check-Texas shooter was a U.S. citizen, according to Texas Governor","FACTCHECK,TEXASSHOOTER,USCITIZEN/",FALSE
99,https://www.reuters.com/article/factcheck-ukraineflag-pride/fact-check-colors-of-ukrainian-flag-not-added-to-official-pride-flag-idUSL2N2XJ1KJ,2022-05-27 18:32:17,Reuters Fact Check,Fact Check-Colors of Ukrainian flag not added to official pride flag,"FACTCHECK,UKRAINEFLAG,PRIDE/",FALSE
99,https://www.reuters.com/article/factcheck-tedcruz-faketweets/fact-check-republican-senator-ted-cruz-did-not-tweet-identical-messages-following-multiple-mass-shootings-in-the-u-s-idUSL2N2XJ1IO,2022-05-27 17:52:52,Reuters Fact Check,Fact Check-Republican Senator Ted Cruz did not tweet identical messages following multiple mass shootings in the U.S,"FACTCHECK,TEDCRUZ,FAKETWEETS/",Altered
99,https://www.reuters.com/article/factcheck-satirical-whotweet/fact-check-satirical-twitter-account-mimicking-who-tweeted-that-the-organization-would-discuss-how-free-speech-can-be-reformed-at-world-economic-forum-idUSL2N2XJ1I8,2022-05-27 17:42:51,Reuters Fact Check,Fact Check-Satirical Twitter account mimicking WHO tweeted that the organization would discuss how free speech can be ‘reformed’ at World Economic Forum,"FACTCHECK,SATIRICAL,WHOTWEET/",Satire
99,https://www.reuters.com/article/factcheck-covid19-vaccine/fact-check-pfizer-documents-do-not-show-that-covid-19-vaccine-has-12-efficacy-idUSL2N2XJ12Z,2022-05-27 14:28:36,Reuters Fact Check,Fact Check-Pfizer documents do not show that COVID-19 vaccine has 12% efficacy,"FACTCHECK,COVID19/VACCINE",Misleading
100,https://www.reuters.com/article/factcheck-usa-mules/fact-check-does-2000-mules-provide-evidence-of-voter-fraud-in-the-2020-u-s-presidential-election-idUSL2N2XJ0OQ,2022-05-27 12:25:11,Reuters Fact Check,Fact Check-Does ‘2000 Mules’ provide evidence of voter fraud in the 2020 U.S. presidential election?,"FACTCHECK,USA/MULES,Americas,North America,United States","The documentary “2000 Mules” does not provide any concrete, verifiable evidence of widespread voter fraud in the 2020 election"
100,https://www.reuters.com/article/factcheck-climate-change-arctic/fact-check-arctic-ice-is-not-making-a-comeback-longer-term-trends-show-idUSL2N2XJ0LJ,2022-05-27 11:45:47,Reuters Fact Check,"Fact Check-Arctic ice is not ‘making a comeback’, longer-term trends show ","FACTCHECK,CLIMATE CHANGE/ARCTIC",Misleading
100,https://www.reuters.com/article/factcheck-shingles-monkeypox/fact-check-recent-monkeypox-cases-are-not-mistaken-shingles-and-not-caused-by-shingles-virus-idUSL2N2XI2H1,2022-05-26 20:20:59,Reuters Fact Check,"Fact Check-Recent monkeypox cases are not mistaken shingles, and not caused by shingles virus","FACTCHECK,SHINGLES/MONKEYPOX",FALSE
100,https://www.reuters.com/article/factcheck-randyfine-smallsacrifice/fact-check-florida-rep-randy-fine-did-not-tweet-that-elementary-school-children-are-a-small-sacrifice-for-second-amendment-idUSL2N2XI1Y2,2022-05-26 18:15:42,Reuters Fact Check,Fact Check-Florida Rep. Randy Fine did not tweet that elementary school children are a ‘small sacrifice’ for Second Amendment,"FACTCHECK,RANDYFINE,SMALLSACRIFICE/",FALSE
100,https://www.reuters.com/article/factcheck-covid19-vaccines-monkeypox/fact-check-monkeypox-is-not-an-autoimmune-blistering-disease-listed-among-the-suspected-adverse-effects-of-pfizers-covid-19-vaccine-idUSL2N2XI1P5,2022-05-26 16:28:12,Reuters Fact Check,Fact Check-Monkeypox is not an autoimmune blistering disease listed among the suspected adverse effects of Pfizer’s COVID-19 vaccine,"FACTCHECK,COVID19 VACCINES/MONKEYPOX",FALSE
100,https://www.reuters.com/article/factcheck-environment-oceans/fact-check-mass-bleaching-events-in-the-great-barrier-reef-kill-coral-and-risk-the-future-of-the-reef-idUSL2N2XI1NV,2022-05-26 16:15:41,Reuters Fact Check,Fact Check-Mass bleaching events in the Great Barrier Reef kill coral and risk the future of the reef,"FACTCHECK,ENVIRONMENT/OCEANS",FALSE
100,https://www.reuters.com/article/factcheck-pfizer-monkeypox/fact-check-pfizer-did-not-recently-develop-a-monkeypox-vaccine-just-approved-by-the-fda-idUSL2N2XI1ME,2022-05-26 15:58:05,Reuters Fact Check,Fact Check-Pfizer did not recently develop a monkeypox vaccine just approved by the FDA,"FACTCHECK,PFIZER/MONKEYPOX",FALSE
100,https://www.reuters.com/article/factcheck-monkeypox-old/fact-check-older-photos-of-monkeypox-being-used-in-recent-news-reports-do-not-prove-the-virus-is-fake-or-a-conspiracy-idUSL2N2XI1M1,2022-05-26 15:55:27,Reuters Fact Check,Fact Check-Older photos of monkeypox being used in recent news reports do not prove the virus is fake or a conspiracy,"FACTCHECK,MONKEYPOX/OLD",Misleading
100,https://www.reuters.com/article/factcheck-texas-shooter/fact-check-person-falsely-identified-as-texas-elementary-school-shooter-on-social-media-idUSL2N2XI1LN,2022-05-26 15:52:17,Reuters Fact Check,Fact Check-Person falsely identified as Texas elementary school shooter on social media,"FACTCHECK,TEXAS/SHOOTER",FALSE
100,https://www.reuters.com/article/factcheck-abc-shooter/fact-check-abc-news-did-not-manipulate-image-of-texas-elementary-school-shooter-to-make-his-facial-features-appear-more-caucasian-idUSL2N2XI17G,2022-05-26 14:00:13,Reuters Fact Check,Fact Check-ABC News did not manipulate image of Texas elementary school shooter to make his facial features appear ‘more Caucasian’,"FACTCHECK,ABC/SHOOTER",FALSE
101,https://www.reuters.com/article/factcheck-health-monkeypox/fact-check-monkeypox-can-be-spread-by-anyone-in-close-contact-and-is-not-a-gay-disease-contrary-to-posts-online-idUSL2N2XI0PH,2022-05-26 11:46:20,Reuters Fact Check,Fact Check-Monkeypox can be spread by anyone in close contact and is not a “gay disease” - contrary to posts online,"FACTCHECK,HEALTH/MONKEYPOX",FALSE
101,https://www.reuters.com/article/factcheck-who-treaty/fact-check-the-who-is-not-planning-to-implement-a-pandemic-treaty-that-would-strip-member-states-of-sovereignty-idUSL2N2XH0KA,2022-05-25 08:06:01,Reuters Fact Check,Fact Check-The WHO is not planning to implement a ‘pandemic treaty’ that would strip member states of sovereignty,"FACTCHECK,WHO/TREATY,International Agencies / Treaty Groups,World Health Organization,United Nations",FALSE
101,https://www.reuters.com/article/factcheck-australianprimeminister-weftwe/fact-check-australian-prime-minister-did-not-tweet-that-2-4-billion-fund-would-be-given-to-wef-idUSL2N2XG25X,2022-05-24 19:18:40,Reuters Fact Check,Fact Check-Australian Prime Minister did not tweet that $2.4 billion fund would be given to WEF,"FACTCHECK,AUSTRALIANPRIMEMINISTER,WEFTWEET/",Satire
101,https://www.reuters.com/article/factcheck-davos-jets/fact-check-images-do-not-show-parked-passenger-jets-in-davos-wef-in-may-2022-idUSL2N2XG24O,2022-05-24 18:32:19,Reuters Fact Check,Fact Check-Images do not show parked passenger jets in Davos WEF in May 2022,"FACTCHECK,DAVOS/JETS",Miscaptioned
101,https://www.reuters.com/article/factcheck-monkeypox-vaids/fact-check-monkeypox-is-not-the-same-as-aids-or-vaids-caused-by-the-covid-19-vaccine-idUSL2N2XG24D,2022-05-24 18:28:34,Reuters Fact Check,Fact Check-Monkeypox is not the same as AIDS or ‘VAIDS’ caused by the COVID-19 vaccine,"FACTCHECK,MONKEYPOX/VAIDS",FALSE
101,https://www.reuters.com/article/factcheck-switzerland-wef/fact-check-the-world-economic-forum-does-not-have-a-police-force-idUSL2N2XG1UZ,2022-05-24 16:27:33,Reuters Fact Check,Fact Check-The World Economic Forum does not have a police force,"FACTCHECK,SWITZERLAND/WEF,Central / Eastern Europe,Switzerland,Europe,Western Europe",FALSE
101,https://www.reuters.com/article/factcheck-monkeypox-canadashingles/fact-check-ctv-news-did-not-publish-headline-saying-95-of-suspected-monkeypox-cases-in-canada-were-shingles-idUSL2N2XG1PC,2022-05-24 15:43:37,Reuters Fact Check,Fact Check-CTV News did not publish headline saying 95% of suspected monkeypox cases in Canada were shingles,"FACTCHECK,MONKEYPOX,CANADASHINGLES/",Altered
101,https://www.reuters.com/article/factcheck-ricekrispies-transgender/fact-check-fake-image-of-cnn-headline-saying-rice-krispies-character-is-transgender-idUSL2N2XG1DJ,2022-05-24 14:05:53,Reuters Fact Check,Fact Check-Fake image of CNN headline saying Rice Krispies character is transgender,"FACTCHECK,RICEKRISPIES,TRANSGENDER/",Altered
101,https://www.reuters.com/article/factcheck-nti-monkeypox/fact-check-no-evidence-that-2021-nuclear-threat-initiative-exercise-proves-monkeypox-outbreak-was-planned-idUSL2N2XG1DF,2022-05-24 14:04:25,Reuters Fact Check,Fact Check-No evidence that 2021 Nuclear Threat Initiative exercise proves monkeypox outbreak was planned,"FACTCHECK,NTI/MONKEYPOX",No evidence
101,https://www.reuters.com/article/factcheck-wef-monkeypox/fact-check-no-evidence-wef-annual-meeting-and-monkeypox-outbreak-are-connected-or-evidence-of-a-new-planned-global-pandemic-idUSL2N2XG1CP,2022-05-24 14:00:50,Reuters Fact Check,"Fact Check-No evidence WEF annual meeting and monkeypox outbreak are connected or evidence of a new, planned global pandemic","FACTCHECK,WEF/MONKEYPOX",There is no evidence that the World Economic Forum’s annual meeting in May 2022 was scheduled to coincide with outbreaks of the monkeypox virus
102,https://www.reuters.com/article/factcheck-finland-russia/fact-check-finnish-air-force-swastika-not-introduced-in-support-of-nazism-idUSL2N2XG0WK,2022-05-24 11:49:50,Reuters Fact Check,Fact Check-Finnish Air Force swastika not introduced in support of Nazism,"FACTCHECK,FINLAND/RUSSIA,Asia / Pacific,Asia,Central / Eastern Europe,CIS Countries,Emerging Market Countries,Europe,Euro Zone,Finland,North Asia,Nordic States,Russia,Western Europe",FALSE
102,https://www.reuters.com/article/factcheck-pfizer-sensorpills/fact-check-video-shows-pfizer-ceo-in-2018-discussing-pill-with-sensor-for-mental-illness-not-new-pfizer-drug-idUSL2N2XF2DO,2022-05-23 20:04:21,Reuters Fact Check,"Fact Check-Video shows Pfizer CEO in 2018 discussing pill with sensor for mental illness, not new Pfizer drug","FACTCHECK,PFIZER,SENSORPILLS/",Missing context
102,https://www.reuters.com/article/factcheck-bulletproofvest-putin/fact-check-image-of-putin-hunched-over-in-suit-jacket-dates-to-august-2017-and-is-not-proof-that-he-recently-started-wearing-a-bulletproof-vest-idUSL2N2XF20E,2022-05-23 19:24:11,Reuters Fact Check,Fact Check-Image of Putin hunched over in suit jacket dates to August 2017 and is not proof that he recently started wearing a bulletproof vest,"FACTCHECK,BULLETPROOFVEST,PUTIN/",Miscaptioned
102,https://www.reuters.com/article/factcheck-priests-russia/fact-check-image-of-priests-blessing-weaponwas-not-taken-in-russia-in-may-2022and-doesnt-show-satan-missile-idUSL2N2XC1UX,2022-05-20 19:12:03,Reuters Fact Check,Fact Check-Image of priests blessing weapon was not taken in Russia in May 2022 and doesn't show 'Satan' missile,"FACTCHECK,PRIESTS/RUSSIA",Miscaptioned
102,https://www.reuters.com/article/factcheck-pa-fraud/fact-check-pennsylvania-video-shows-voting-by-designated-agent-not-fraud-idUSL2N2XB15A,2022-05-19 13:37:14,Reuters Fact Check,"Fact Check-Pennsylvania video shows voting by designated agent, not fraud ","FACTCHECK,PA/FRAUD",FALSE
102,https://www.reuters.com/article/factcheck-thomas-bottle/fact-check-image-of-supreme-court-justice-clarence-thomas-and-wife-ginni-thomas-holding-a-bottle-of-wine-predates-leak-of-roe-v-wade-opinion-idUSL2N2XA2RT,2022-05-18 20:14:18,Reuters Fact Check,Fact Check-Image of Supreme Court Justice Clarence Thomas and wife Ginni Thomas holding a bottle of wine predates leak of Roe v. Wade opinion,"FACTCHECK,THOMAS/BOTTLE",Miscaptioned
102,https://www.reuters.com/article/factcheck-russia-railway/fact-check-clip-does-not-show-russian-strikes-on-ukrainian-railway-in-may-2022-idUSL2N2XA2PO,2022-05-18 19:56:27,Reuters Fact Check,Fact Check-Clip does not show Russian strikes on Ukrainian railway in May 2022,"FACTCHECK,RUSSIA/RAILWAY",Miscaptioned
102,https://www.reuters.com/article/factcheck-ctv-segregation/fact-check-image-of-ctv-news-headline-claiming-that-canada-is-considering-segregating-by-vaccination-status-on-aircrafts-is-fake-idUSL2N2XA2N1,2022-05-18 19:52:47,Reuters Fact Check,Fact Check-Image of CTV News headline claiming that Canada is considering segregating by vaccination status on aircrafts is fake,"FACTCHECK,CTV/SEGREGATION",Altered
102,https://www.reuters.com/article/factcheck-war-ukraine/fact-check-reuters-photo-of-soldiers-was-taken-during-training-exercise-in-april-2022-and-is-not-proof-the-war-in-ukraine-is-staged-idUSL2N2XA1TR,2022-05-18 15:26:03,Reuters Fact Check,Fact Check-Reuters photo of soldiers was taken during training exercise in April 2022 and is not proof the war in Ukraine is staged,"FACTCHECK,WAR/UKRAINE","A file photograph published by Reuters showing individuals during a military training exercise in Sumy, Ukraine in April 2022 is not proof that the war in Ukraine is staged"
102,https://www.reuters.com/article/factcheck-trump-afghanistan/fact-check-u-s-forces-did-not-experience-18-months-without-casualties-in-afghanistan-during-trump-admin-contrary-to-his-claims-idUSL2N2X92S8,2022-05-17 20:24:48,Reuters Fact Check,"Fact Check-U.S. forces did not experience 18 months without casualties in Afghanistan during Trump admin, contrary to his claims ","FACTCHECK,TRUMP/AFGHANISTAN",FALSE
103,https://www.reuters.com/article/factcheck-wp-dog/fact-check-the-washington-post-did-not-publish-a-headline-on-a-dog-becoming-the-new-face-of-online-homophobia-idUSL2N2X929P,2022-05-17 18:51:40,Reuters Fact Check,Fact Check-The Washington Post did not publish a headline on a dog becoming the ‘new face of online homophobia’,"FACTCHECK,WP/DOG",Satire
103,https://www.reuters.com/article/factcheck-tucker-newspaper/fact-check-altered-photo-of-tucker-carlson-holding-newspaper-with-buffalo-shooting-homepage-idUSL2N2X921E,2022-05-17 18:12:19,Reuters Fact Check,Fact Check-Altered photo of Tucker Carlson holding newspaper with Buffalo shooting homepage,"FACTCHECK,TUCKER/NEWSPAPER",Altered
103,https://www.reuters.com/article/factcheck-nigeria-sokoto/fact-check-video-of-men-beating-woman-is-from-2021-unrelated-to-sokoto-student-killing-idUSL2N2X81R6,2022-05-16 17:25:23,Reuters Fact Check,"Fact Check-Video of men beating woman is from 2021, unrelated to Sokoto student killing","FACTCHECK,NIGERIA/SOKOTO,Africa,Emerging Market Countries,Nigeria,West Africa",Miscaptioned
103,https://www.reuters.com/article/factcheck-ukraine-eurovision/fact-check-images-do-not-show-nazi-salutes-at-eurovision-song-contest-2022-idUSL2N2X81QV,2022-05-16 17:22:38,Reuters Fact Check,Fact Check-Images do not show Nazi salutes at Eurovision Song Contest 2022,"FACTCHECK,UKRAINE/EUROVISION,Central / Eastern Europe,Emerging Market Countries,Europe,Ukraine",Misleading
103,https://www.reuters.com/article/factcheck-warehouse-baby/fact-check-image-of-warehouse-filled-with-boxes-taken-in-2020-is-unconnected-to-2022-baby-formula-shortage-in-u-s-idUSL2N2X81JD,2022-05-16 15:46:46,Reuters Fact Check,Fact Check-Image of warehouse filled with boxes taken in 2020 is unconnected to 2022 baby formula shortage in U.S.,"FACTCHECK,WAREHOUSE/BABY",Miscaptioned
103,https://www.reuters.com/article/factcheck-michelleobama-ozaltered/fact-check-image-of-michelle-obama-and-dr-oz-is-digitally-altered-idUSL2N2X5278,2022-05-13 20:10:18,Reuters Fact Check,Fact Check-Image of Michelle Obama and Dr. Oz is digitally altered,"FACTCHECK,MICHELLEOBAMA/OZALTERED",Altered
103,https://www.reuters.com/article/factcheck-formula-gates/fact-check-bill-gates-investment-in-lab-produced-breast-milk-company-is-unrelated-to-baby-formula-shortage-contrary-to-posts-online-idUSL2N2X51RH,2022-05-13 19:03:12,Reuters Fact Check,"Fact Check-Bill Gates investment in lab-produced breast milk company is unrelated to baby formula shortage, contrary to posts online","FACTCHECK,FORMULA/GATES",FALSE
